MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,CloudCover,Evaporation,Sunshine,WindSpeed_9am,WindSpeed_3pm,Humidity_9am,Humidity_3pm,Pressure_9am,Pressure_3pm,RainToday
24.0,35.1,SW,37.3,16.9,1012.4,32.4,61.0,1.4,1.9,17.4,32.0,59.6,73.5,984.7,1025.4,No
12.2,39.3,W,71.4,55.2,991.4,32.0,67.2,12.3,6.3,27.6,45.8,56.2,46.9,1012.9,1029.7,Yes
15.7,29.3,S,64.1,33.6,989.1,19.1,58.3,3.9,10.3,22.1,29.5,64.6,95.5,1017.7,981.2,Yes
22.2,45.7,NE,71.2,28.9,1022.3,16.9,78.5,7.6,12.2,14.6,30.6,35.3,52.6,988.9,1028.2,No
8.7,16.0,NE,71.5,45.0,1009.8,7.9,47.4,13.9,13.8,22.2,27.1,16.6,85.1,980.0,1026.2,No
9.0,23.3,NNE,17.8,18.4,1015.7,7.7,18.3,9.4,1.5,22.7,48.6,25.5,59.0,985.5,1011.7,No
24.2,32.2,W,99.7,36.4,1023.4,34.2,88.6,14.5,13.5,34.2,37.3,41.4,91.2,1027.3,983.7,No
0.5,23.8,E,88.4,36.4,1024.8,29.2,70.0,13.6,3.9,29.5,37.2,78.5,25.9,990.5,1026.7,No
12.5,29.5,NNE,41.4,53.5,1026.6,30.9,17.3,12.6,8.2,11.2,19.8,57.9,82.0,981.6,993.9,No
16.5,24.0,NE,56.5,68.2,1008.5,20.2,76.8,4.4,3.2,32.7,41.7,72.7,75.4,1005.5,996.0,Yes
24.7,48.4,WNW,13.8,78.9,987.4,5.0,74.3,0.7,9.0,14.9,38.7,69.0,49.2,1017.8,1014.2,Yes
-0.7,30.6,WNW,64.7,65.2,1012.4,27.2,59.8,10.8,5.3,12.0,42.5,55.1,74.4,983.7,1013.3,No
16.3,22.6,SE,83.2,15.0,981.6,31.1,77.4,2.0,12.2,48.9,43.1,85.6,70.7,1015.7,1004.1,Yes
6.2,46.6,WSW,16.3,36.0,1027.8,9.8,93.1,4.7,3.0,45.6,23.4,26.0,92.4,998.9,1015.1,No
20.9,46.1,NNW,54.4,37.8,1014.7,9.0,11.5,13.3,10.2,30.5,46.0,70.7,23.0,997.0,1015.6,No
22.3,32.0,S,69.4,26.3,987.1,24.9,16.7,1.1,6.8,19.2,36.9,63.8,15.0,1024.7,994.6,No
23.0,26.8,NE,88.7,39.1,995.8,6.6,40.8,13.5,9.9,25.3,38.3,84.5,34.6,993.7,1007.3,No
4.9,41.9,WSW,56.0,27.9,1010.1,8.7,78.6,7.4,8.7,45.2,16.0,11.9,18.1,1003.3,1008.0,No
23.8,41.6,WNW,32.9,83.2,1003.0,26.3,45.5,9.1,10.4,18.5,10.6,89.2,12.7,1027.0,987.5,Yes
20.5,25.4,NE,10.7,17.5,1022.7,25.2,61.2,10.5,7.1,20.7,39.9,21.9,47.5,986.3,1029.4,No
7.6,21.0,S,95.2,83.5,992.1,25.6,99.2,11.2,3.6,19.4,14.6,43.4,64.4,996.0,1011.9,Yes
-3.3,23.1,SSE,62.4,52.6,988.8,7.1,76.8,6.1,5.2,31.5,24.6,93.8,97.4,980.9,994.9,Yes
-4.3,45.4,NW,92.7,36.9,980.5,15.8,11.6,12.8,1.1,20.8,49.9,80.8,64.2,988.3,1025.5,No
24.5,30.5,SSE,29.2,16.8,1025.4,8.8,5.8,1.6,4.5,33.6,3.7,39.2,69.8,1005.2,1020.4,No
4.7,51.8,E,48.4,42.1,1003.2,22.1,14.2,0.1,2.6,45.4,45.4,27.3,40.6,1005.4,1005.3,No
11.4,31.1,NNW,95.1,91.7,1027.6,6.2,95.0,11.2,13.7,41.8,24.7,30.8,22.7,1008.4,996.5,Yes
21.8,27.3,SW,14.2,11.4,983.5,16.1,68.5,5.8,5.7,24.4,14.2,20.4,33.0,1003.7,997.5,Yes
10.1,31.1,W,36.8,81.8,992.6,7.5,13.5,9.4,7.2,14.6,44.1,98.9,63.4,1018.3,987.3,No
-4.7,33.4,ESE,37.1,16.3,993.4,14.4,64.0,4.4,0.3,31.4,18.7,39.4,78.3,985.9,984.1,No
12.7,33.4,WNW,87.4,59.2,988.0,22.3,43.2,12.6,6.1,41.9,34.3,42.1,63.0,1012.5,995.0,Yes
21.2,51.2,SW,75.6,71.5,988.2,6.1,75.7,1.8,3.7,49.0,44.5,39.8,98.8,1014.0,1009.7,Yes
12.4,20.8,N,43.3,80.9,986.8,18.5,45.5,14.9,8.8,27.9,39.0,22.5,18.5,993.7,1019.6,Yes
17.9,50.6,NNW,67.1,65.7,1016.5,22.6,87.8,4.4,2.1,39.4,12.7,31.5,75.7,997.7,1014.4,Yes
10.6,45.5,NE,55.2,96.8,1001.7,12.3,81.0,1.8,4.5,38.4,30.4,46.2,19.1,991.3,1012.3,Yes
12.7,24.4,NNE,16.5,57.4,1015.2,25.6,74.5,1.3,0.7,12.3,16.6,68.4,41.0,984.6,1028.2,No
17.6,39.1,ENE,75.6,14.8,1021.2,6.9,69.9,14.8,7.3,40.3,3.7,50.2,24.0,998.9,999.0,No
11.8,38.3,NNW,91.2,90.2,992.4,27.8,72.9,9.4,2.9,2.9,30.9,33.5,91.1,1026.1,999.5,Yes
-1.2,32.0,E,75.4,47.4,1024.3,20.7,32.3,8.1,8.4,24.5,36.6,56.4,51.0,1007.0,1010.4,No
21.5,34.5,NNW,57.4,43.2,981.2,26.8,80.9,7.4,6.5,4.6,31.9,86.5,61.8,1021.0,1029.0,Yes
20.2,54.2,NW,90.2,32.2,1014.6,34.5,12.1,13.1,12.2,41.7,34.4,89.9,35.1,1002.5,982.3,No
8.8,40.3,WSW,91.4,93.3,1027.5,31.7,99.4,9.6,7.4,17.0,43.4,70.0,71.3,1008.9,987.2,Yes
0.8,37.9,W,38.8,33.3,985.2,21.1,11.4,14.6,10.2,34.6,43.3,47.4,53.9,997.0,1023.6,No
19.7,42.1,S,56.0,49.0,989.0,28.6,1.8,14.0,11.1,40.8,40.4,94.8,52.4,1021.0,1024.7,No
11.5,45.4,ENE,78.3,51.7,983.9,29.1,97.6,12.1,4.2,13.5,43.2,57.5,34.1,996.8,982.6,Yes
1.6,38.8,NE,30.6,14.0,1029.9,27.4,35.2,3.1,2.9,1.3,35.3,43.5,43.3,1026.6,988.4,No
11.4,42.2,E,75.2,44.3,986.3,29.7,80.9,8.4,3.9,17.0,49.3,97.4,19.4,1003.2,982.0,Yes
10.5,53.6,S,22.3,19.6,982.9,31.9,79.3,11.5,11.7,35.2,49.5,37.4,42.9,1029.3,1018.6,Yes
-2.7,36.0,S,16.7,70.1,1019.1,29.1,52.1,6.4,13.2,37.3,7.7,90.6,69.0,984.2,993.2,No
10.5,23.3,ESE,65.2,82.4,1029.9,7.7,13.0,3.4,1.3,9.4,49.8,29.3,97.0,992.1,1018.5,No
-0.1,38.2,ENE,92.3,38.4,1010.0,34.8,74.1,1.6,6.1,42.4,49.6,12.0,61.5,1010.1,984.9,No
24.7,32.1,E,40.5,37.9,1018.2,8.4,79.6,8.3,12.9,40.8,46.0,19.9,26.1,1028.5,1022.5,No
3.2,20.5,NE,66.5,32.8,1007.0,24.2,2.7,10.0,1.5,20.3,18.8,88.7,75.7,996.2,1018.1,No
-2.5,30.9,N,10.6,89.7,985.4,31.5,11.9,8.7,13.7,3.9,11.1,13.9,78.9,997.4,984.0,Yes
12.8,31.7,N,30.1,28.7,1025.0,25.2,58.2,0.2,3.3,30.6,40.5,92.9,43.8,990.2,995.0,No
14.8,51.5,W,58.1,90.4,996.4,8.6,56.7,6.0,0.1,32.3,1.5,28.1,83.1,984.8,1007.6,Yes
-1.7,52.2,W,91.6,44.1,1013.8,18.1,50.5,14.7,6.8,18.1,9.3,26.5,68.2,1009.1,999.5,No
10.2,41.2,SSW,17.1,49.2,998.3,8.5,71.3,13.7,9.6,10.2,20.2,92.1,63.8,994.2,983.2,Yes
16.6,49.7,NW,83.7,83.6,1028.1,31.6,53.0,6.1,6.6,24.2,27.0,42.4,71.3,981.8,1020.4,No
1.1,34.1,SSE,25.2,73.7,1019.9,27.2,43.5,14.8,0.5,26.3,13.6,80.4,23.1,1012.9,1011.8,No
22.3,41.0,SE,32.5,39.2,988.9,16.9,84.3,4.8,11.2,5.5,15.7,98.2,30.1,981.3,987.6,Yes
18.6,25.6,SW,99.2,59.3,1014.3,20.2,0.1,11.9,9.2,10.6,27.2,90.8,45.5,1009.3,1018.8,No
2.8,30.1,NE,66.3,42.1,992.3,18.9,26.1,0.7,5.7,46.3,2.5,59.8,84.7,1024.8,1019.6,No
-0.7,49.6,N,72.2,43.0,1004.7,16.9,16.1,2.4,6.6,7.4,39.0,19.5,68.8,1014.0,1018.7,No
18.2,20.7,ENE,52.3,74.7,1019.6,5.6,89.6,4.2,4.2,5.3,35.9,88.7,50.3,1006.2,1028.6,Yes
-1.1,34.4,SE,28.0,12.9,1007.9,24.7,86.6,13.3,8.1,1.3,48.4,92.6,50.9,982.0,1021.8,No
-0.4,48.1,E,10.4,86.5,1029.8,6.0,77.8,10.9,3.6,5.5,12.3,96.2,99.0,1003.9,1028.6,No
20.2,31.3,SE,28.3,65.7,1017.2,19.8,42.7,5.1,3.8,18.1,3.2,80.0,55.5,1000.9,1014.7,No
13.8,23.0,S,50.9,26.9,1019.2,11.2,21.3,13.5,12.5,13.4,7.2,36.8,43.5,1003.9,1028.2,No
7.3,23.7,WSW,98.6,76.2,1007.7,20.4,37.8,5.6,8.7,8.0,17.1,30.9,17.7,1020.9,1015.5,No
-0.7,24.0,W,94.8,45.7,1005.2,32.8,69.6,10.2,1.9,13.0,14.6,30.9,53.2,1026.3,990.6,No
0.3,31.8,WSW,18.3,56.1,986.9,7.3,92.8,5.0,2.7,26.2,17.5,64.4,86.5,995.3,1006.8,Yes
1.2,25.7,SE,88.1,96.6,1014.9,33.5,55.5,10.9,11.2,5.5,13.7,26.4,38.9,1016.7,1019.5,Yes
16.9,31.2,NNE,84.6,36.1,1013.8,14.8,75.4,7.3,3.8,18.6,26.5,50.7,98.0,1002.6,985.3,No
0.9,21.4,S,78.7,37.6,992.6,20.8,87.5,4.0,1.9,2.3,24.7,18.3,92.9,995.9,1016.0,Yes
17.0,52.9,SE,76.0,63.1,1020.2,26.3,63.7,4.7,5.2,36.7,31.2,38.5,97.4,982.6,1008.4,No
6.6,16.3,NW,52.8,24.2,992.6,20.3,12.3,14.8,12.3,0.6,0.4,44.1,21.9,1014.5,1013.2,No
11.0,31.5,W,68.2,87.0,985.1,8.6,49.6,6.9,0.8,28.5,39.3,79.9,67.6,1003.6,995.3,Yes
12.9,41.7,SSW,73.9,14.4,1022.7,9.7,36.8,8.8,0.8,8.7,16.1,90.7,70.6,984.7,1009.3,No
2.2,47.7,ESE,53.0,57.1,1001.6,8.4,79.3,14.3,0.8,4.7,41.5,32.5,20.4,997.3,998.3,Yes
6.8,47.7,WSW,99.1,16.5,1027.7,29.0,86.6,7.0,8.0,18.1,11.1,37.0,57.0,998.9,982.8,No
-1.8,30.4,NNE,14.3,23.8,1024.1,29.9,73.0,10.8,8.4,35.4,2.5,15.0,67.3,986.3,997.3,No
-5.0,36.1,W,89.7,77.5,1008.6,29.4,92.8,14.5,10.9,24.7,11.7,36.7,17.0,984.1,1026.5,Yes
22.4,41.4,SSE,98.8,35.3,1008.2,5.7,55.6,13.7,0.4,1.8,24.5,23.6,70.2,1010.3,1011.1,No
13.3,24.9,N,50.2,27.5,1003.9,29.4,14.8,10.0,13.3,46.5,2.0,89.0,99.5,1016.9,992.4,No
2.6,29.1,SE,29.7,60.5,982.0,26.1,55.5,14.8,10.4,0.2,3.6,57.9,28.3,1019.8,1029.6,Yes
1.7,15.3,N,86.2,65.4,1006.9,13.1,86.2,9.0,11.9,19.3,33.8,71.4,21.0,983.8,997.4,Yes
4.7,52.4,WSW,27.8,58.5,1029.6,8.4,39.4,11.1,3.9,17.0,24.8,32.4,49.7,1005.6,982.9,No
4.9,42.3,SSW,88.5,79.0,1022.4,5.8,41.4,2.0,9.7,37.0,42.8,45.1,84.8,1028.3,1016.3,No
-3.0,44.9,SSW,12.4,20.1,989.3,7.0,19.9,13.0,8.0,43.4,48.0,43.5,27.7,995.0,998.1,No
2.3,48.8,ENE,23.7,33.6,995.9,29.1,9.4,3.0,5.7,9.5,15.6,24.0,58.5,1006.8,1021.8,No
13.2,23.1,SW,21.6,77.6,1012.8,14.2,10.9,12.6,13.8,16.7,7.8,22.8,19.2,1001.4,1029.0,No
18.9,44.5,ENE,21.9,30.4,981.4,12.3,48.4,6.4,2.5,18.9,5.0,28.0,78.0,1024.8,1019.3,Yes
12.9,25.5,S,49.0,35.6,987.2,33.3,48.9,9.8,8.1,34.0,33.0,59.3,37.5,988.4,1014.0,No
-2.6,47.0,E,66.9,54.3,996.8,13.1,31.5,14.6,11.6,8.3,42.8,34.5,91.0,1002.8,996.6,No
6.1,35.2,SSE,75.1,86.3,1025.8,16.7,65.7,8.0,1.1,15.3,14.2,32.7,92.3,999.5,1003.8,No
-0.6,40.4,ESE,26.4,25.7,1021.6,15.2,38.5,6.3,13.4,4.8,2.4,22.6,59.0,994.4,1004.0,No
14.8,47.9,SSW,75.5,68.0,989.0,7.5,9.0,0.4,3.7,43.2,31.2,29.1,47.1,1004.4,999.4,No
7.9,30.4,ESE,69.8,89.3,1023.8,11.5,39.9,8.8,0.1,22.1,46.1,99.7,43.0,1008.3,1001.2,No
13.1,42.2,NNE,40.5,62.6,991.0,21.3,63.0,8.3,13.6,44.2,18.7,19.4,60.1,990.2,981.3,Yes
1.8,18.4,NNW,15.4,23.4,1008.9,20.0,80.4,3.6,8.7,26.3,11.6,38.8,93.3,980.1,1012.2,No
10.6,32.8,WNW,60.7,31.8,991.5,10.0,53.3,10.1,2.5,5.9,22.8,89.1,95.0,1003.0,1017.5,No
17.6,24.9,WSW,19.9,23.8,993.3,13.4,80.5,12.5,13.9,29.3,20.2,50.9,52.8,1013.0,1011.0,Yes
4.8,42.9,E,66.5,57.2,987.9,23.5,39.9,5.5,9.4,14.1,29.6,61.6,12.5,1022.4,988.8,Yes
13.2,33.6,NW,43.5,36.5,1008.5,8.1,79.6,3.2,7.9,6.7,23.1,39.0,51.2,1010.3,1015.6,No
6.2,39.7,WNW,63.2,25.0,984.8,7.2,77.6,7.7,11.5,43.9,35.2,77.9,96.9,1004.9,1013.7,Yes
4.7,38.5,W,46.4,59.1,1023.3,32.9,71.6,5.5,8.7,15.9,6.4,11.3,15.3,1025.4,1014.6,No
0.7,21.7,SSE,73.6,41.8,982.5,17.1,53.0,3.7,5.8,8.7,40.4,13.5,28.1,981.7,986.2,Yes
24.9,41.1,NE,84.7,65.9,1007.2,26.3,33.3,9.7,12.3,40.3,36.1,11.9,50.6,985.8,1027.3,No
7.4,23.2,SSE,78.0,17.8,1017.0,16.1,92.2,6.2,3.5,30.7,24.0,91.6,96.7,985.7,1004.2,No
4.4,22.0,ENE,32.2,44.3,1005.2,10.6,62.4,3.6,13.4,48.1,18.1,71.9,91.6,1006.6,1011.7,No
18.7,36.9,ENE,80.2,50.2,987.7,10.1,15.1,10.5,10.0,25.6,3.8,69.9,69.0,1023.2,1011.9,No
-0.8,18.2,ESE,57.0,16.5,1022.8,27.6,20.2,10.8,8.2,17.0,6.7,74.1,67.4,987.4,995.6,No
21.7,37.8,NNW,98.9,28.3,1026.2,16.8,42.8,8.9,13.9,42.5,38.4,21.7,32.3,982.9,1001.2,No
-2.7,44.4,WSW,92.9,75.9,983.3,13.6,59.2,12.5,12.3,39.1,43.1,43.2,35.8,992.1,1029.5,Yes
11.8,37.1,E,77.5,29.6,1011.1,28.2,65.7,13.2,12.4,22.2,16.8,60.2,34.9,983.0,1006.8,No
1.3,45.7,NW,84.4,85.1,1026.8,18.5,62.7,11.5,8.3,35.2,18.5,52.5,86.9,982.1,1020.4,No
1.1,36.7,W,71.5,23.9,1026.2,16.4,11.2,6.7,9.5,49.0,23.7,50.2,44.0,1004.7,1025.2,No
22.9,30.3,NNW,82.5,34.0,1005.6,32.5,56.7,1.4,5.5,16.6,14.8,71.2,83.4,993.0,995.3,No
11.7,46.4,NNW,88.6,94.8,1025.1,8.7,70.2,1.5,7.2,17.2,20.8,59.4,48.3,980.7,1005.8,Yes
8.3,15.8,S,63.9,28.9,1007.7,23.6,59.6,1.4,13.5,22.6,34.9,86.5,12.7,997.9,1021.7,No
-2.1,33.9,ESE,90.1,46.8,981.7,12.1,59.5,13.0,4.0,34.0,25.6,47.7,41.6,1019.8,1003.7,Yes
7.1,21.0,N,80.4,60.7,990.3,16.5,38.3,8.3,6.0,5.1,38.0,57.3,30.6,980.0,985.7,Yes
10.1,20.6,NNW,11.9,80.4,997.2,10.3,65.7,13.3,8.7,19.0,44.2,44.0,51.4,1026.4,1000.4,Yes
19.4,44.2,N,94.7,27.6,1026.4,11.3,69.0,14.8,12.4,17.8,24.2,40.4,72.1,987.3,982.5,No
12.4,48.3,SSW,70.5,84.2,1027.3,18.7,45.1,10.5,12.8,5.8,22.4,36.3,45.2,1012.7,1014.2,No
-4.0,18.0,SE,89.3,76.8,1004.4,24.9,62.7,3.6,0.4,32.7,28.4,95.9,44.5,996.4,987.0,Yes
13.4,31.5,W,21.4,58.6,995.7,27.1,57.1,13.5,13.1,25.6,10.4,71.3,83.6,1021.4,1007.8,Yes
15.2,43.8,NNE,64.9,86.5,987.0,24.7,5.8,13.8,2.4,29.3,22.7,37.5,35.9,1019.5,984.1,Yes
13.4,26.0,ESE,15.1,57.8,983.6,29.5,37.6,7.8,0.5,48.5,44.7,11.3,78.7,1018.1,983.3,Yes
5.1,49.7,WNW,18.8,16.1,1000.5,17.1,87.3,9.1,10.8,29.3,1.2,93.9,24.9,1027.9,989.3,No
10.9,50.6,SE,58.0,33.0,1006.2,32.4,5.7,14.7,1.9,46.0,36.1,34.6,13.7,1024.2,989.1,No
-0.4,47.1,N,69.4,71.0,982.3,13.3,64.6,10.0,5.5,13.4,40.7,20.8,17.4,986.4,992.7,Yes
13.3,42.4,NW,29.7,47.2,981.3,32.5,77.7,14.9,13.8,39.7,18.3,27.6,50.8,1028.1,1029.9,Yes
-2.3,41.9,SW,74.6,61.1,1020.7,22.5,50.1,8.7,5.3,45.8,5.0,72.0,48.2,1001.4,996.0,No
12.8,22.8,ESE,10.9,56.1,1027.7,8.6,80.5,5.0,12.8,3.4,46.9,98.3,84.4,1000.7,1004.5,No
3.4,47.8,E,57.7,13.5,989.7,20.4,25.7,0.9,8.1,1.9,24.8,38.5,85.6,986.4,1006.9,No
11.2,32.6,NNE,59.4,93.5,1007.3,5.9,82.9,8.7,10.7,9.7,49.2,96.4,23.3,1024.4,1020.5,Yes
12.5,28.6,ESE,96.2,61.0,996.8,9.6,14.3,12.6,10.1,45.3,47.0,80.3,57.0,1012.9,982.5,No
12.2,45.0,E,54.0,80.7,1021.6,24.2,80.0,14.6,2.6,42.0,29.7,73.5,75.8,989.2,1012.4,Yes
-3.5,33.6,SSE,64.3,34.2,1024.2,9.3,59.3,7.0,6.8,11.6,31.1,27.8,69.5,1026.9,998.1,No
-3.8,33.6,SW,44.0,69.7,1001.4,33.9,65.6,14.1,7.6,6.1,7.8,83.0,90.0,986.0,986.0,Yes
11.9,43.6,NNE,88.6,87.5,993.1,12.5,32.1,5.9,10.8,1.2,24.3,37.8,61.2,1001.4,1024.1,Yes
7.6,16.4,WNW,15.8,96.2,989.6,20.4,4.4,8.9,3.5,13.6,14.4,84.6,56.4,1023.9,1000.9,Yes
1.9,25.9,SSE,25.0,32.2,999.9,27.3,8.4,6.9,0.8,17.7,34.2,12.1,54.6,998.2,981.8,No
14.9,38.4,S,66.3,32.6,991.8,28.3,66.6,7.3,0.3,36.8,47.0,80.0,61.0,1025.2,1029.4,Yes
0.9,38.0,SSW,48.0,56.6,1020.7,22.3,48.2,4.5,3.4,33.7,46.7,15.3,70.4,1019.1,997.7,No
19.9,51.7,N,34.8,46.6,996.8,18.2,62.0,14.0,4.6,6.3,45.7,68.6,24.3,1012.8,992.0,Yes
6.8,46.9,SE,99.1,56.3,1020.5,24.8,50.8,12.7,1.8,26.3,44.0,82.0,85.3,1006.3,985.5,No
20.0,28.5,WSW,17.9,86.0,1002.3,28.0,16.9,6.2,13.1,41.1,2.1,54.1,65.3,1006.4,990.9,No
0.6,26.7,WNW,94.1,62.4,1018.0,34.3,74.7,13.2,7.7,4.1,8.1,77.6,95.1,1007.5,982.2,No
19.2,41.1,S,83.3,10.9,1010.3,21.3,74.7,6.9,3.3,37.0,47.6,57.0,96.9,1025.4,1002.6,No
11.0,37.2,S,84.4,36.9,1008.1,29.1,39.2,13.9,4.6,47.3,17.6,82.7,54.8,1013.8,1025.7,No
19.2,23.6,ESE,35.3,28.8,1002.8,32.1,95.7,14.5,10.1,31.0,19.6,98.2,78.1,982.2,1003.1,Yes
12.0,24.7,NNE,20.1,42.7,1021.6,28.3,18.6,4.7,2.7,30.7,11.2,38.3,13.0,992.2,1000.1,No
-4.4,41.3,SE,20.8,50.4,988.6,24.8,78.4,12.3,10.3,10.9,18.1,49.2,60.3,1017.8,1011.3,Yes
-0.1,37.5,NW,21.9,56.1,1023.2,34.1,39.3,13.7,2.2,44.3,25.9,60.9,53.1,1015.2,1006.5,No
17.9,21.4,NNE,55.8,47.1,1028.5,5.9,72.5,11.6,2.4,39.0,26.1,40.8,71.5,980.9,1025.8,No
2.5,19.2,NW,65.8,48.9,1015.5,27.1,25.2,12.6,10.1,48.9,36.8,23.9,71.2,1015.3,990.3,No
3.3,35.0,E,52.1,26.2,1021.4,21.8,91.3,10.9,4.4,39.4,33.8,58.6,36.3,1028.9,1009.1,No
17.2,33.9,SE,17.6,55.5,1022.5,12.7,94.4,11.8,6.0,42.2,8.6,47.1,19.2,1021.4,1026.9,No
8.0,22.8,WNW,31.9,49.1,1022.1,34.1,29.7,1.2,5.6,1.5,47.3,70.4,33.2,999.6,992.9,No
-4.5,41.2,W,32.6,71.1,991.3,17.2,74.3,10.6,11.4,19.1,19.6,59.0,48.8,1019.4,981.6,Yes
11.4,39.0,ESE,20.6,15.6,1028.0,33.6,19.8,14.6,12.9,35.4,21.4,84.3,40.3,995.5,995.7,No
-4.0,27.5,W,63.5,41.5,1028.7,17.9,91.8,9.0,8.3,37.0,40.2,78.3,37.8,1029.6,1003.5,No
4.8,15.3,N,89.3,68.3,1019.7,28.5,37.6,10.0,5.6,46.2,47.5,92.8,95.8,1023.3,984.4,No
1.9,51.1,NNW,63.6,85.2,1028.3,9.9,30.4,1.8,8.4,45.6,18.1,73.3,25.2,994.5,997.6,No
15.1,45.9,SSE,83.7,14.3,1027.8,21.9,65.8,5.8,9.9,37.6,15.7,65.6,85.7,1013.7,1024.1,No
9.7,41.8,NE,43.0,83.7,982.9,20.7,70.0,1.4,11.8,25.2,25.9,56.8,91.7,985.1,980.7,Yes
3.6,51.1,N,13.3,68.4,1020.1,33.6,2.3,2.0,13.4,33.2,48.0,96.8,41.0,1000.0,1000.4,No
1.3,32.1,SW,70.5,66.8,996.9,9.5,96.2,14.5,2.6,10.7,4.6,42.7,15.6,1003.1,992.6,Yes
-1.1,20.3,SSE,22.3,68.0,1024.5,24.0,61.8,6.5,10.1,2.3,27.5,59.7,60.6,992.4,1004.6,No
-2.7,51.5,SSE,44.5,68.2,997.4,5.5,69.6,14.5,2.1,4.3,21.0,55.1,18.3,998.4,1002.1,Yes
22.0,38.4,NNW,57.4,39.1,987.0,7.9,52.3,8.7,1.3,19.9,24.0,26.6,45.5,1011.5,1013.3,Yes
14.6,23.5,S,38.9,82.2,1012.2,9.5,90.6,14.8,9.6,1.9,10.8,73.8,48.1,1023.2,1027.4,Yes
16.8,24.7,SW,91.3,92.3,1019.6,18.9,92.8,3.3,11.1,34.0,18.7,52.6,36.2,985.0,1028.7,Yes
6.4,41.8,ESE,41.3,70.0,991.9,31.2,30.2,12.7,1.3,35.0,26.4,27.5,50.3,1025.4,1027.0,Yes
22.8,31.6,SSE,53.0,82.6,1001.7,18.7,14.5,11.2,6.6,17.9,30.9,86.1,32.2,984.9,1027.4,No
12.4,22.0,N,35.3,14.7,1004.4,15.1,36.3,2.5,11.4,47.6,37.5,43.9,27.3,985.0,1018.7,No
13.0,16.1,SSW,18.4,85.8,1013.1,32.9,76.7,10.8,2.3,30.0,41.1,13.0,83.7,1001.6,1011.7,Yes
1.4,16.5,S,55.3,81.9,1023.5,31.9,40.5,5.0,4.6,0.6,16.6,10.0,29.2,1011.2,1003.4,No
7.4,18.1,E,76.4,69.2,1020.6,13.1,50.5,8.1,9.7,35.1,12.6,77.3,86.5,1005.8,1006.6,No
24.3,28.8,S,27.7,31.3,988.6,17.0,95.0,4.4,7.7,17.1,15.3,23.7,22.4,985.3,1014.0,Yes
2.2,25.6,SSW,27.4,39.0,1002.0,31.9,16.5,6.5,6.3,36.9,36.7,46.4,16.9,990.2,1012.3,No
16.7,22.6,ESE,74.2,42.7,1004.2,13.7,48.7,12.6,4.5,19.9,47.2,41.0,21.2,1026.3,1008.0,No
13.5,24.9,WNW,83.4,90.6,993.4,22.0,1.6,9.6,5.9,50.0,22.1,44.8,57.4,994.5,1028.8,No
22.8,44.6,N,54.0,59.8,1016.6,33.2,28.2,9.0,4.5,39.5,3.5,48.1,94.9,980.6,1004.5,No
1.8,30.4,NNW,62.0,99.7,1018.1,28.1,41.9,14.9,1.1,1.7,17.6,57.4,79.0,1007.6,1008.5,No
-4.6,36.8,WSW,25.9,50.3,1012.6,6.5,87.8,0.8,13.0,33.4,7.6,18.2,36.8,1022.2,1018.2,Yes
21.3,28.5,SE,47.2,90.6,983.1,29.2,67.7,4.7,7.6,43.4,45.4,65.5,95.7,1002.2,1003.5,Yes
1.1,28.2,WSW,89.2,40.0,1013.7,6.9,56.3,8.7,11.4,43.6,3.3,23.2,22.7,1008.6,983.1,No
1.1,42.5,ESE,30.0,29.8,1025.6,12.2,19.8,3.6,5.8,25.0,34.2,32.3,13.7,1000.6,1007.5,No
8.9,19.5,SW,99.1,12.3,997.6,22.3,39.7,12.1,1.7,2.2,17.0,33.1,60.3,1010.0,1025.6,No
3.3,38.0,E,69.9,22.6,984.6,20.4,45.9,11.3,8.7,15.9,5.0,45.8,62.0,1014.4,1010.8,No
15.3,32.1,W,57.8,74.8,1013.7,13.0,14.6,13.5,6.7,9.0,36.2,97.2,26.2,998.4,986.9,No
15.1,27.2,ESE,51.9,43.8,1002.1,16.5,10.8,6.6,13.5,47.1,39.8,70.6,94.8,1004.3,1013.6,No
17.9,42.5,NW,19.1,31.9,1019.8,18.3,63.3,2.5,10.0,13.4,18.9,48.2,94.0,1014.3,994.6,No
-2.4,30.4,ENE,44.2,83.4,1027.3,19.7,37.9,11.1,4.8,7.6,36.5,56.6,81.4,988.7,1025.4,No
24.3,28.7,W,33.5,49.4,1010.2,21.5,95.0,0.9,0.9,15.3,28.7,32.9,96.7,990.2,1022.8,Yes
22.8,42.1,ESE,65.6,91.8,1012.0,8.8,92.5,9.2,7.7,26.9,30.1,53.9,80.8,998.2,996.6,Yes
5.0,20.4,SSE,45.2,68.6,1015.9,11.8,16.4,7.0,2.2,44.1,14.9,90.5,11.9,1026.7,1017.2,No
0.3,41.3,W,49.0,55.6,1011.4,29.4,95.2,5.4,6.3,36.9,26.2,28.1,28.7,998.6,1007.0,Yes
22.8,34.1,N,16.4,32.5,1008.6,10.1,0.1,3.2,2.2,35.5,7.6,74.0,48.1,1022.2,1022.7,No
14.2,23.4,SSW,46.5,88.8,982.1,11.6,11.1,10.4,11.2,6.5,2.1,16.5,87.4,993.6,1017.5,Yes
3.2,23.6,SSE,11.6,38.5,981.0,18.4,95.6,14.5,4.5,44.2,14.3,18.0,30.7,999.9,994.9,Yes
